,profile_id,result_1,result_100,result_1000,result_10000,result_100000,result_2000,result_21097,result_30,result_4,result_42195,result_500,result_5000,result_60,result_6000,adaptive rowing category,age,height,weight,weight_class,gender
53848,1419905,,,,,,478.2,,,,,,,,,able,30,182.9,89.8,H,M
53849,1419918,,,223.8,,,510.8,,,,,,1273.9,,,able,41,,,H,M
53850,1419926,,,,,,465.4,5401.0,,,,,1210.1,,,able,51,182.9,121.1,H,M
53851,1419940,,,,,,,6058.5,,,,,,,,able,35,,,H,M
53852,1419966,,,,,,531.3,,6333.0,,,,,,,able,58,,,H,M
53853,1419969,,,,,,,,,,,,1314.0,,,able,53,170.2,88.0,H,M
53854,1419977,,,,,,,,7500.0,,,,,,,able,33,,,H,M
53855,1419990,,,,,,,,,,,,1078.8,,,able,54,,,H,M
53856,1419992,,,,,,525.9,,,,,,,,,able,31,,,H,F
53857,1419998,,,,2608.6,,489.4,,,,,,1300.2,,,able,47,175.3,93.4,H,M
53858,1420000,,,,,,479.1,,6944.0,,,112.5,1266.0,,,able,46,,,H,M
53859,1420003,,,,,,486.8,,,,,,,,,able,38,,,H,M
53860,1420004,,28.6,,,,658.1,,,,,146.8,,,,able,11,,,H,M
53861,1420006,,,,,,,,,,,141.0,1480.0,,,able,53,,,H,F
53862,1420020,,,,,,,,,,,107.9,,,,able,33,,,H,M
53863,1420032,,,,,,529.7,,,,,,,,,able,44,,,H,F
53864,1420036,,,,2758.1,,466.5,,,,,,1325.4,,,able,29,170.2,74.8,L,M
53865,1420038,,,,3018.6,,,,,,,,1408.7,,,able,57,177.8,93.9,H,M
53866,1420039,,,,,,426.6,,,,,,,,,able,57,182.9,95.7,H,M
53867,1420043,,,,,,512.0,,,,,,1453.0,,,able,38,,,H,M
53868,1420048,,19.9,,,,495.2,,,,,109.0,1265.7,,1603.2,able,44,177.8,77.1,H,F
53869,1420064,326.0,,,2387.6,,429.7,,7708.0,,,,1136.2,,,able,43,182.9,83.9,H,M
53870,1420069,,16.3,,,,,,,,,85.9,,,,able,41,185.4,93.0,H,M
53871,1420070,,,,,,,,,,,,1291.0,,,able,53,,,H,M
53872,1420077,,,,,,,,,,,,1235.7,,,able,42,,,H,M
53873,1420097,,,201.1,2330.7,,428.2,,7449.0,,,92.1,1125.3,,,able,37,,,H,M
53874,1420106,,,,,,586.0,,,,,,,,,able,12,,52.2,L,F
53875,1420114,,,,,,548.2,,,,,,,,,able,63,172.7,81.2,H,M
53876,1420117,,,,,,634.9,,6746.0,734.0,,,,,,able,62,177.8,74.8,H,F
53877,1420137,,,200.8,2616.0,,,5689.4,,,,,1165.9,,,able,29,185.4,93.0,H,M
53878,1420138,,,,,,552.3,,,,,,,,,able,38,,,L,F
53879,1420143,,,,2564.4,,,,,,,,1364.0,13893.0,,able,50,193.0,104.8,H,M
53880,1420157,,,,3146.9,,,,,,,,1513.5,,,able,29,,,H,F
53881,1420165,,,,,,,5173.1,,,,,,,,able,52,,,H,M
53882,1420181,,,,,,,,,,,,1321.2,,,able,38,,,H,M
53883,1420190,216.0,24.8,,,,603.1,,5226.0,,,141.5,,,,able,44,157.5,73.5,H,F
53884,1420191,,,,,,,,,,,119.7,,,,able,51,,,H,M
53885,1420192,,,,,,,,,,14030.4,,,,,able,50,,,H,F
53886,1420193,,,,,,642.9,,,,,,,,,able,59,,,H,M
53887,1420194,,,,2931.4,,,,,,,,1415.5,,1690.1,able,54,162.6,63.5,H,F
53888,1420207,,,272.2,,,566.2,,,,,119.3,,,,able,59,188.0,86.6,H,M
53889,1420223,,,345.9,,,,,,,,,,,,able,41,157.5,53.5,L,F
53890,1420224,,,,,,610.5,,5359.0,,,,1589.6,,,able,57,,,H,F
53891,1420230,,,,,,687.8,,,,,,,,,able,51,190.5,86.2,H,M
53892,1420242,,17.3,,2324.9,,438.0,,,,,97.8,1157.2,,,able,43,177.8,103.9,H,M
53893,1420244,,,,,,,,,,,,1110.6,,,able,39,188.0,83.0,H,M
53894,1420246,,,,,,,,6539.0,,,,,,,able,43,,,H,M
53895,1420254,,,,,,,,6845.0,,,,,,,able,57,,,H,M
53896,1420259,,,,,,,,,,,,,,2106.9,able,47,,,H,F
53897,1420265,,,306.4,,,579.0,,,,,,1557.5,,,able,49,,,H,F
53898,1420273,,,,,,,,,,,,,,1980.0,able,67,160.0,61.2,H,F
53899,1420291,,,,,,508.6,,6411.0,,,110.1,1300.1,,,able,39,177.8,78.5,H,M
53900,1420317,,,,,,,,,,,,1346.8,,,able,17,,,H,F
53901,1420319,,,,,,445.6,,,,,,,,,able,33,205.7,108.9,H,M
53902,1420333,,,,,,,,,,,,1291.1,,,able,51,175.3,86.2,H,M
53903,1420341,,,,,,,,5014.0,,,,,,,able,27,,,L,F
53904,1420365,,,,,,,,7023.0,,,,,,1393.9,able,35,177.8,95.3,H,M
53905,1420368,,17.8,,2938.7,,,6961.3,,,,110.3,1334.0,,,able,49,,,H,F
53906,1420375,,44.7,,,,,,,,,233.0,,,,able,6,,,L,M
53907,1420395,,,273.3,,,,,,,,,,,,able,30,,,H,F
53908,1420396,,,,,,,,5223.0,,,,,,,able,28,,,H,M
53909,1420404,,,,,,,,,1014.0,,,,,,able,48,,,H,M
53910,1420406,,,,,,,,,,,,1188.5,,,able,40,182.9,99.8,H,M
53911,1420413,,,,,,,,,,11737.2,,,,,able,38,,,H,M
53912,1420417,,,,,,,,,,,,,14078.0,,able,20,,,H,F
53913,1420422,,,,,,423.8,,,,,,,,,able,29,188.0,90.7,H,M
53914,1420427,,,213.9,2594.7,,453.6,,7028.0,,,117.4,1212.2,,,able,32,193.0,101.6,H,M
53915,1420451,,,,,,546.7,,,,,,,,,able,40,165.1,64.0,H,F
53916,1420458,,,,2686.5,,,,,,,,1205.4,,,able,37,188.0,97.5,H,M
53917,1420478,,,,2429.1,,447.7,,,,,103.7,1167.7,13594.0,,able,39,172.7,68.0,L,M
53918,1420480,309.0,19.1,214.3,2391.2,,449.0,5301.2,7620.0,1077.0,,98.0,1162.9,14367.0,1401.0,able,62,,,H,M
53919,1420484,,,,,,,5597.2,,,12038.0,,,,,able,40,177.8,77.1,H,M
53920,1420496,,,,,,,,,,,,1405.0,,,able,37,,,H,F
53921,1420504,,,,,,567.7,,,,,,,,,able,54,,,L,M
53922,1420508,,,202.5,2460.2,,419.3,,7625.0,,,97.7,1165.6,,,able,45,198.1,107.0,H,M
53923,1420518,294.0,,,,,,,,,,,,,,able,45,,91.6,H,M
53924,1420533,,,209.9,,,407.4,5270.9,,,,92.0,,,1362.0,able,15,,,L,M
53925,1420540,,,,,,465.1,,6959.0,,,,1266.9,,1556.3,able,48,,,H,M
53926,1420550,,,,,,557.8,,,,,,,,,able,58,185.4,,H,M
53927,1420560,,,,,,,,5316.0,,,,,,,able,47,,,H,F
53928,1420561,,,,3176.4,,,,,,,,,,,able,43,157.5,60.8,L,F
53929,1420569,,,,,,394.0,,8096.0,,,,1079.4,,,able,16,193.0,83.0,H,M
53930,1420576,,18.6,207.4,,,438.0,,,,,97.5,,,,able,57,,,H,M
53931,1420579,,,,,,,,,,,,1223.0,,,able,30,,,H,M
53932,1420580,,,,2998.5,,,,,,,,,,,able,43,172.7,74.8,L,M
53933,1420588,,,,,,,,,,,,1221.3,,,able,40,,,H,M
53934,1420589,,,,,,,,,1097.0,,,,,,able,24,,,H,M
53935,1420595,,,,,,583.0,,,,,,,,,able,41,,,H,F
53936,1420597,,,281.7,,,,,,,,,,,,able,14,,,L,M
53937,1420628,,,,,,,,5780.0,,,,,,,able,57,190.5,98.0,H,M
53938,1420630,,,,,,503.0,,,,,,,,,able,37,,,L,M
53939,1420644,,,182.5,,,393.9,4566.5,8636.0,,,82.5,1018.0,16386.0,,able,36,203.2,120.2,H,M
53940,1420645,,,,,,,,,,,108.4,,,,able,35,172.7,66.2,L,M
53941,1420651,,,,,,,,,,,,1322.7,,,able,50,182.9,74.8,H,M
53942,1420658,,,,2714.9,,527.9,,,,,,,,,able,49,172.7,,H,F
53943,1420660,,,,,,626.9,,,,,,,,,able,48,,,H,M
53944,1420669,,,,2897.1,,,,,,,,1809.8,,,able,44,182.9,89.8,H,M
53945,1420680,,14.8,,,,,,,,,82.1,,,,able,45,,,H,M
53946,1420704,,,,2615.5,,,,,,,,,,,able,25,,,H,F
53947,1420720,,,259.7,2425.4,,444.0,,7400.0,,,92.0,1167.1,,,able,40,182.9,84.8,H,M
53948,1420722,,,,,,,,,,,,1143.6,,,able,36,,,L,M
53949,1420726,,,224.9,2549.7,,521.1,,6966.0,,,,1388.3,,1596.3,able,50,182.9,77.6,H,M
53950,1420738,,,,,,492.2,,,,,,,,,able,46,,,H,M
53951,1420755,,,488.3,,,,,,,,246.1,,,,able,8,,,H,F
53952,1420760,348.0,,,,,425.8,,,,,,,,,able,37,,,H,M
53953,1420770,,,,,,,,,,,,1250.5,,,able,54,,,H,M
53954,1420778,,,,,,,,6300.0,,,,,,,able,29,,,H,M
53955,1420799,,,,2493.4,,,,,,,,1196.4,,,able,51,182.9,37.6,H,M
53956,1420811,,,,,,,,5153.0,,,,,,,able,41,167.6,61.2,L,F
53957,1420830,,,209.9,,,,,,,,100.6,1379.0,,,able,41,,,H,M
53958,1420833,,,,,,,,6357.0,,,,,,,able,46,180.3,97.5,H,M
53959,1420842,,,,,,,,,,12743.4,,,,,able,39,170.2,64.9,H,M
53960,1420864,,,,,,,,7032.0,,,,1482.5,,,able,42,,,H,M
53961,1420871,,,,,,,,4624.0,,,,,,,able,51,195.6,113.9,H,M
53962,1420872,,,,,,,,,,,,1467.6,,,able,50,182.9,95.3,H,M
53963,1420881,,,,,,,,6230.0,,,,,,,able,47,,,H,M
53964,1420882,,,,2493.0,,,,,,,,1214.2,,,able,54,185.4,83.9,H,M
53965,1420902,,20.0,,2663.6,,496.2,,,,,110.3,1293.9,,1620.0,able,49,180.3,92.1,H,M
53966,1420929,,,,,,,,,,,,,,1440.0,able,32,,,H,F
53967,1420934,,,,,,512.8,,,,,,,,,able,43,,,H,M
53968,1420966,,,,,,465.5,,,,,,,,,able,33,193.0,79.8,H,M
53969,1420967,,,282.3,,,542.4,,,,,,1448.3,,,able,39,,,H,M
53970,1420969,,,,,,562.5,,,,,,,,,able,36,162.6,64.9,H,F
53971,1421004,,,219.6,,,473.9,,,,,102.9,,,,able,42,,,H,M
53972,1421010,,,,,,,,,,,,1512.3,,,able,62,,,L,F
53973,1421021,,,,,,467.6,,,,,,1212.5,,,able,51,172.7,76.7,H,M
53974,1421023,,,,3376.3,,,,,,,,,,,able,29,,,H,M
53975,1421041,,,,2607.8,,,,,,,,1233.6,,,able,55,,,H,M
53976,1421046,,,,,,,,,,,,1570.4,,,able,43,,,H,F
53977,1421050,,,,2797.8,,,,,,,,1344.3,,,able,52,175.3,81.2,H,M
53978,1421055,,,,,,,,,,,,1258.0,,,able,54,,68.0,L,M
53979,1421057,,,,,,,,6744.0,,,,,,,able,52,,,L,M
53980,1421066,,,279.9,,,588.0,,,,,134.0,1451.6,,,able,59,162.6,70.3,H,F
53981,1421067,,,,,,518.4,,6450.0,,,105.2,1385.4,12189.0,,able,53,172.7,72.1,L,M
53982,1421071,,,,,,437.3,,,,,,,,,able,29,175.3,71.2,H,M
53983,1421077,,,,,,509.8,,6789.0,,,,1332.4,,,able,58,182.9,74.8,L,M
53984,1421081,,,,,,,,,,,113.1,,,,able,56,,,H,M
53985,1421085,,,,,,,,,,,,,12199.0,,able,34,,,L,F
53986,1421101,,,,,,562.7,,,,,,1519.0,,,able,46,177.8,73.9,H,F
53987,1421103,,,242.1,,,,,6310.0,,,,1361.9,,,able,48,165.1,54.0,L,F
53988,1421105,,,,,,422.6,,,,,,,,,able,18,188.0,88.5,H,M
53989,1421106,,,,,,454.6,,,,,,,,,able,51,182.9,105.2,H,M
53990,1421107,,,,,,635.0,,,,,,1503.0,,,able,37,172.7,93.0,H,F
53991,1421114,,,,2372.0,,436.9,,7307.0,,,,1170.0,,,able,36,,,H,M
53992,1421123,,18.7,215.9,,,449.4,5357.9,,,,,1180.9,,,able,56,195.6,120.2,H,M
53993,1421146,,,301.1,,,,,,,,,1739.6,,,able,56,162.6,64.4,H,F
53994,1421161,,,,,,,,3073.0,,,,,12106.0,,able,52,,,H,M
53995,1421177,,,,,,,,,,,,,,1530.7,able,21,182.9,88.9,H,M
53996,1421185,,,,2485.0,,,,7273.0,,,,1226.7,,1488.7,able,53,175.3,78.5,H,M
53997,1421192,,,,,,414.7,,,,,88.6,1158.6,,,able,42,,,H,M
53998,1421202,,40.0,,,,,,,,,,,,,able,8,,,L,M
53999,1421204,,48.7,,,,,,,,,,,,,able,8,,,L,F
54000,1421217,,,,2422.0,,,,,,,,,,,able,34,180.3,83.9,H,M
54001,1421231,,,,2219.1,,,,,,,,,,,able,22,,,H,M
54002,1421232,,,,2679.7,,496.6,,7037.0,,,,1290.0,,,able,50,188.0,83.9,H,M
54003,1421244,,,,2308.9,,,,,,,,1093.5,,,able,46,,,H,M
54004,1421246,,,,,,,,,,,300.0,,,,able,29,,,H,M
54005,1421248,,,,,,448.7,,7098.0,,,,,,,able,35,,,H,M
54006,1421251,,,,,,456.3,,,,,,,,,able,41,,,H,M
54007,1421256,,,,,,,,,,,120.5,,,,able,43,,,H,M
54008,1421264,,,,,,,,6541.0,,,150.0,,,,able,41,180.3,84.8,H,M
54009,1421288,,,,,,,,,,,,1180.8,,,able,37,,,L,M
54010,1421292,,,,,,423.5,,,,,,,,,able,21,180.3,72.6,L,M
54011,1421299,,,,,,,,,,,,1150.9,,,able,46,,,H,M
54012,1421302,,,,2651.3,,486.2,,7051.0,,,,1277.3,,,able,39,180.3,101.6,H,M
54013,1421339,,,,2330.7,,,,7960.0,,,,1137.6,,,able,55,,,H,M
54014,1421360,,,209.6,2367.1,,450.3,,,,,100.7,,,,able,54,190.5,83.0,H,M
54015,1421362,,,254.2,,,578.2,,,,,,,,,able,59,175.3,84.8,H,M
54016,1421386,,,,,,,,,,,,1408.5,,,able,45,,,H,M
54017,1421391,,,,,,,,6270.0,,,,,,,able,44,,,H,M
54018,1421401,,,,,,415.1,,,,,,,,,able,40,177.8,74.8,H,M
54019,1421414,,,,,,,,,,,,1292.6,,1554.7,able,56,182.9,104.3,H,M
54020,1421417,,,,,,,,7642.0,,,,,,,able,20,182.9,72.6,L,M
54021,1421422,,,,,,511.0,,,,,,,,,able,52,,,H,M
54022,1421425,,,,,,657.2,,,,,,,,,able,52,160.0,58.1,H,F
54023,1421431,,,,,,600.0,,,,,,,,,able,49,,,H,F
54024,1421432,,,,,,,,6084.0,,,,,,,able,40,,,L,M
54025,1421440,,,,2629.7,,443.5,,,,,,1196.5,,,able,27,,,H,M
54026,1421443,,,,,,,,,,,,1272.0,,,able,44,,,H,M
54027,1421449,,,,2805.6,,494.0,,,,,103.8,1430.1,,,able,36,,,H,M
54028,1421468,,,,,,480.8,,3661.0,,,,1440.0,,,able,42,172.7,79.4,H,M
54029,1421474,,,,2351.3,,414.6,,,,,,1133.4,14567.0,,able,35,167.6,90.7,H,M
54030,1421480,,,295.4,,,581.5,,,,,,,,,able,57,,,H,F
54031,1421501,,,,,,562.4,,,,,,,,,able,43,172.7,74.8,H,F
54032,1421519,,,,,,,,,,,,1205.8,,,able,60,185.4,95.3,H,M
54033,1421535,,,,,,475.5,,,,,,,,,able,48,,,H,M
54034,1421537,,,263.6,,,,,,,,,,,,able,56,172.7,93.9,H,M
54035,1421566,,,,,,,,6100.0,,,,,,,able,35,,,H,F
54036,1421568,,,,3586.1,,,,,,,,,,,able,35,,,H,F
54037,1421581,,,,,,459.5,,,,,,1221.9,,,able,17,165.1,57.6,L,F
54038,1421582,,,,,,,,5394.0,,,,,,,able,59,,,H,M
54039,1421593,,,,,,,,,,14665.0,,,,,able,41,162.6,53.1,L,F
54040,1421618,,,,,,,,5470.0,,,,,,,able,35,170.2,95.3,H,F
54041,1421621,,,,,,449.8,,,,,,1182.4,,,able,48,182.9,83.9,H,M
54042,1421622,,,,,,,,,,,,1198.8,,,able,34,,,H,M
54043,1421629,,17.3,,,,,,,,11537.0,,1221.3,,,able,35,193.0,99.8,H,M
54044,1421631,,17.5,,,,,,,,,94.8,,,,able,33,,,H,F
54045,1421634,369.0,16.3,,,,404.7,,7913.0,,,,,,,able,35,190.5,89.8,H,M
54046,1421636,,,232.1,2507.6,,472.4,,,,,106.3,1180.7,,,able,47,,,H,M
54047,1421638,335.0,,,2211.4,,424.6,4886.7,7992.0,,,,1089.3,15577.0,,able,48,,,H,M
54048,1421651,,,,,,438.6,,,,,,1162.0,,,able,42,,,H,M
54049,1421652,283.0,,,,,524.4,,5682.0,958.0,,106.7,1377.5,,,able,56,,,H,M
54050,1421675,348.0,,195.3,,,419.2,,,,,84.8,1109.9,,,able,27,190.5,104.3,H,M
54051,1421679,,,,,,481.1,,,,,,1296.7,,,able,50,175.3,84.8,H,M
54052,1421692,,,,,,,,6309.0,,,,1312.2,,,able,44,200.7,97.5,H,M
54053,1421696,,,,,,,,6207.0,,,,,,,able,42,175.3,88.0,H,M
54054,1421706,,,,2660.9,,,,,,,,1302.1,,,able,51,,,L,M
54055,1421711,,,,2815.2,,,,6520.0,,,,1274.0,,1612.6,able,45,,,H,M
54056,1421714,,,200.4,2373.2,,453.8,,,,,93.1,,14448.0,,able,20,,,H,M
54057,1421715,,,,,,417.9,,7880.0,,,,,,,able,33,,,L,M
54058,1421737,218.0,28.1,336.5,,,,,,,,140.6,,,,able,9,,36.7,H,M
54059,1421762,,,,2382.3,,,,,,,,1185.4,,,able,59,188.0,53.1,H,M
54060,1421763,,,,,,,,,,13141.0,,,,,able,37,,,H,F
54061,1421779,,,,,,379.3,,,,,,,,,able,30,190.5,104.3,H,M
54062,1421783,,,,2478.1,,437.9,,,,,,1159.5,,,able,35,,,H,M
54063,1421793,,,,,,,,,,,,1562.9,,,able,37,,,H,M
54064,1421801,,,,,,,,6738.0,,,,1287.9,,,able,52,175.3,67.1,L,M
54065,1421802,,,,,,437.5,,,,,,,,,able,53,,,H,M
54066,1421806,,,251.1,,,,,,,,,,,,able,31,,,L,F
54067,1421810,,,,,,442.8,,,,,,,,,able,51,177.8,96.2,H,M
54068,1421815,,,260.7,,,592.3,,,,,,1463.6,,1916.4,able,12,149.9,44.9,L,F
54069,1421827,,,,,,,,,,,,1237.0,,,able,41,,,H,M
54070,1421830,,,,,,,,,,,,1426.0,,1800.0,able,57,,,L,F
54071,1421831,,,,,,,,5747.0,,,,,,,able,35,,,H,F
54072,1421834,,,,,,,,7978.0,,,,2100.0,,,able,62,185.4,111.1,H,M
54073,1421844,,,,,,,,,,,108.0,,,,able,48,185.4,93.0,H,M
54074,1421847,,,,3272.3,,,,,,,,,,,able,51,162.6,72.1,L,M
54075,1421848,,,,,,,,5653.0,,,,1493.9,,,able,51,,,H,F
54076,1421865,,,,,,,,7575.0,,,,,,,able,26,,,H,M
54077,1421868,,,,,,,,,,,134.0,,,,able,39,157.5,63.5,L,F
54078,1421875,,,,,,,,,,,,,,2157.0,able,56,,,H,F
54079,1421884,,,,,,411.8,,,,,,,,,able,36,,,H,M
54080,1421887,,,265.5,,,,,,,,,,,,able,27,,,L,F
54081,1421889,,,,,,,5869.8,,,,,,,,able,51,,,H,M
54082,1421894,,,,,,,,,,,,,,1558.3,able,48,,,H,F
54083,1421902,,,236.2,,,497.4,,6926.0,,,,1290.5,,1525.9,able,52,,86.2,H,M
54084,1421912,,,,,,,,,,,,1245.3,,,able,45,188.0,83.0,H,M
54085,1421913,,,,,,,,,,,,,,1399.5,able,17,182.9,90.7,H,M
54086,1421939,,,,3372.4,,,,6336.0,,,,,,,able,24,,,H,M
54087,1421942,,,,2360.0,,461.6,,,,,,1169.4,14503.0,,able,36,190.5,103.0,H,M
54088,1421945,,,,,,,,7023.0,,,,,,,able,33,172.7,78.9,H,M
54089,1421950,201.0,29.1,329.9,,,667.5,,,,,163.3,,,,able,9,,,H,M
54090,1421959,,,,,,,,,,,,1193.9,,,able,36,,,H,M
54091,1421960,,,317.8,,,,,,,,,,,,able,46,175.3,65.8,H,F
54092,1421962,,,241.2,2546.7,,,,,,,94.4,,12601.0,,able,30,,93.9,H,M
54093,1421968,,,,,,,,7100.0,,,,,,,able,14,,,H,F
54094,1421969,,,,,,,,,,10375.7,,,,,able,41,,,H,M
54095,1421986,,,,,,,,,,,,,,1865.2,able,17,,,H,F
54096,1422008,,,,,,,,6122.0,,,,,,,able,58,193.0,90.7,H,M
54097,1422014,,,,,,490.0,,,,,,,,,able,16,,,L,F
54098,1422023,,,,,,,,4810.0,,,,,,,able,62,,,H,M
54099,1422033,,,,,,452.0,,,,,,,,,able,27,,,H,M
54100,1422034,,,,,,,,6990.0,,,,1363.9,,,able,37,175.3,68.0,L,M
54101,1422070,,,,,,458.0,,,,,99.5,1241.1,,,able,30,177.8,89.8,H,M
54102,1422078,,,,,,512.9,,,,,,,,,able,16,,,L,F
54103,1422091,,,,,,451.6,,,,,,1128.1,,,able,43,185.4,83.9,H,M
54104,1422096,,,,,,,,,,,,1319.6,,,able,34,,,H,M
54105,1422115,,,,2285.5,,,,,,,,1136.8,,,able,46,,,H,M
54106,1422118,,,,,,,,,,,,1235.0,,1448.8,able,24,,,H,M
54107,1422120,,,,,,,,,,,,1107.0,,,able,42,,,L,M
54108,1422134,,,,,,472.4,,,,,,,,,able,28,,,H,M
54109,1422140,,,,2194.5,,,,,,,,,,,able,43,,,H,M
54110,1422150,,,,,,,,6046.0,,,,,,,able,56,177.8,74.8,H,M
54111,1422157,,,,2205.0,,,,,,,,,,,able,40,,,H,M
54112,1422163,,,,,,,,,,,106.4,1225.4,,,able,37,,,H,F
54113,1422164,,,,,,455.1,,,,,,,,,able,44,,,H,M
54114,1422166,,,,,,,,,,,115.5,,,,able,49,167.6,38.1,L,M
54115,1422177,,,,3740.6,,538.6,,,,,,1515.4,,,able,34,172.7,64.4,L,F
54116,1422186,,,,,,,,7124.0,,,,,13985.0,,able,50,193.0,97.1,H,M
54117,1422190,,,,,,501.0,,7228.0,,,,,,,able,66,182.9,70.8,L,M
54118,1422192,,,,2416.1,,,,,,,,1163.4,,,able,49,,,H,M
54119,1422193,,,,,,,,,,,,1500.1,,,able,41,,,H,M
54120,1422195,,,,2551.5,,482.1,,,,,,,,,able,27,,,H,F
54121,1422198,,,,,,,,,,,116.7,,,,able,43,,,L,M
54122,1422199,,,,,,,,,,,,1542.2,,,able,54,,,H,M
54123,1422203,,,,,,,,,,,,1301.7,,,able,41,172.7,,H,F
54124,1422213,,,,,,,,,,,,1671.8,,,able,38,,,H,F
54125,1422217,,,360.1,,,,,,691.0,,,,,,able,8,,,L,M
54126,1422218,,,,,,433.5,,,,,,1146.1,,,able,62,185.4,89.8,H,M
54127,1422220,346.0,16.0,196.3,2515.8,,435.6,,7604.0,1132.0,,91.3,1170.1,,1400.5,able,34,188.0,112.9,H,M
54128,1422221,,,,2768.4,,,,,,,,,,,able,36,,,L,M
54129,1422234,,,,,,,,,,,,1398.2,12450.0,1628.5,able,48,,,H,M
54130,1422235,,17.9,,2494.0,,,5633.5,7561.0,,,,,,,able,51,,,H,M
54131,1422236,,,,,,509.2,,,,,,,,,able,43,,,H,M
54132,1422238,,18.5,238.7,,,503.3,,,,,,1281.9,,,able,33,170.2,,H,F
54133,1422239,,,,,,,5110.4,,,,,,,,able,52,,,L,M
54134,1422243,,,216.1,,,,,,,,101.2,,,,able,61,,,H,M
54135,1422244,,,,,,536.8,,,,,,1331.9,,,able,31,160.0,65.8,H,F
54136,1422246,,,,,,415.8,4861.9,,,,,,,,able,27,182.9,106.6,H,M
54137,1422256,,,225.0,,,488.0,,,,,99.2,,,1620.0,able,43,,,H,M
54138,1422265,274.0,,,,,533.4,,6158.0,,,,1432.5,,,able,73,172.7,81.6,H,M
54139,1422267,,,,,,,,,,,,1426.4,,1751.7,able,41,175.3,84.8,H,F
54140,1422271,,,,,,,,,,,,1240.5,,,able,31,,,H,M
54141,1422288,,,268.5,,,,,,,,,,,,able,35,165.1,81.6,H,F
54142,1422296,,,342.6,,,648.8,,,,,,1672.4,,,able,70,,,H,F
54143,1422308,,,,,,612.8,,,,,,,,,able,62,157.5,65.8,H,F
54144,1422310,,,,,,,,,,,,1284.0,,,able,41,188.0,93.0,H,M
54145,1422315,,,,,,,,,,,119.9,,,,able,35,162.6,81.6,H,F
54146,1422327,,,,,,,,,,,142.0,,,,able,48,,,L,F
54147,1422328,,19.5,244.7,,,585.7,,,,,108.7,,,,able,67,185.4,90.7,H,M
54148,1422348,,,,,,453.0,,,,,,,,,able,19,,,L,F
54149,1422352,,83.4,444.5,5520.7,,717.8,,,,,323.2,1952.5,,,able,7,,,L,M
54150,1422353,,,,,,,,,,,,1318.6,,,able,74,,,H,M
54151,1422355,,,206.9,2390.1,,444.3,,,,,,,14745.0,,able,39,,,H,M
54152,1422364,,,,2313.7,,,,,,,,,,,able,53,,,H,M
54153,1422365,,,,,,457.4,,,,,,,,,able,14,,,L,M
54154,1422366,320.0,17.8,246.1,,,526.0,,,,,99.7,1389.5,,,able,43,175.3,78.5,H,M
54155,1422398,,,,,,,,5004.0,,,,,,,able,67,,,H,F
54156,1422403,,,,,,,,,,,100.5,,,,able,25,,,H,M
54157,1422414,,,270.2,,,,6951.9,,,,119.1,,,,able,42,,,H,F
54158,1422419,,,,,,,,,,,,1273.0,,,able,47,175.3,77.1,H,M
54159,1422429,,,,,,,,,,,,1295.6,,,able,40,,,H,M
54160,1422435,,,,,,415.7,,,,,,1100.2,,,able,39,180.3,81.2,H,M
54161,1422440,,,,,,455.7,,,,,,,,,able,42,,,H,M
54162,1422441,366.0,,188.3,,,409.6,,,,,82.8,,,,able,38,,,H,M
54163,1422460,,,,,,,,,,,,1842.3,,,able,61,,,H,F
54164,1422461,,,,2762.7,,,,,,,107.8,,,1568.3,able,35,,,H,M
54165,1422479,,,,,,,,,,,,,13899.0,,able,51,,,H,M
54166,1422490,,18.6,,2692.4,,,,,,13500.5,,1430.0,,,able,38,,,H,F
54167,1422513,295.0,,230.8,,,469.3,,7039.0,1019.0,,104.6,1274.3,,,able,41,172.7,73.5,L,M
54168,1422520,,,242.8,,,585.8,,,,,113.5,,,1920.0,able,55,172.7,65.8,H,F
54169,1422523,,,,,,495.0,,,,,,1240.2,,,able,56,193.0,102.1,H,M
54170,1422524,,,284.5,,,547.9,,,,,163.2,,,,able,62,,,H,M
54171,1422548,,,,,,413.9,,,,,,,,,able,16,,,H,M
54172,1422554,,,,,,,,,,,,1663.7,,,able,36,,,H,M
54173,1422557,,,,,,,,,,,125.0,,,,able,46,,,L,F
54174,1422559,,,,,,,,,,,,1414.6,,,able,58,175.3,108.9,H,F
54175,1422560,,,,,,,,,,,112.3,,,,able,61,182.9,81.6,H,M
54176,1422569,292.0,,,,,,,,,,,,,,able,41,,,H,M
54177,1422571,,,,,,544.7,,,,,,1469.7,,,able,39,172.7,58.1,L,M
54178,1422577,,,196.0,,,,,,,,,,,,able,29,,,H,M
54179,1422584,,,,,,,,,,,103.8,1370.4,,,able,43,188.0,82.1,H,M
54180,1422592,,,,,,517.9,,6717.0,,,,,,,able,42,,,L,M
54181,1422604,,,,2332.5,,414.5,5371.0,7812.0,,,,1107.2,14318.0,,able,40,188.0,107.0,H,M
54182,1422612,,,,,,477.0,,,,,116.0,1106.8,,,able,38,185.4,81.6,H,M
54183,1422620,,,,2618.3,,517.4,,,,,,,,,able,53,,,H,M
54184,1422624,313.0,17.6,241.9,2721.9,,,5911.9,,,,111.0,1316.8,13047.0,,able,62,180.3,94.3,H,M
54185,1422625,,,228.0,,,497.8,,7202.0,,,92.0,1129.1,,,able,42,188.0,83.0,H,M
